country,supermarket,product_category,product_name,supermarket_price,supermarket_price_usd,quantity,unit,normalized_price
Russia,Pyaterochka,rice,"Рис Селяночка круглозёрный шлифованный, 900г (900 г)",129.99,1.4371694400000001,0.9,kg,1.5968549333333333
Russia,Pyaterochka,buckwheat,Гречка Агро-Альянс Экстра элитная 900г (900 г),129.99,1.4371694400000001,0.9,kg,1.5968549333333333
Russia,Pyaterochka,buckwheat,Крупа Увелка гречневая 500г (500 г),63.99,0.70747344,0.5,kg,1.41494688
Russia,Pyaterochka,buckwheat,Гречка Мистраль 900г (900 г),144.99,1.6030094400000001,0.9,kg,1.7811216000000003
Russia,Pyaterochka,rice,Рис Селяночка длиннозерный первый сорт 5х80г (400 г),132.99,1.47033744,0.4,kg,3.6758436000000003
Russia,Pyaterochka,rice,Рис Увелка круглозерный шлифованный 500г (500 г),79.99,0.88436944,0.5,kg,1.76873888
Russia,Pyaterochka,spaghetti,Макароны Baisad спагетти 450г (450 г),57.99,0.6411374400000001,0.45,kg,1.4247498666666667
Russia,Pyaterochka,spaghetti,"Спагетти Зерница высший сорт, 500г (500 г)",54.99,0.60796944,0.5,kg,1.21593888
Russia,Pyaterochka,rice,Рис пропаренный шлифованный 900г (900 г),112.99,1.24921744,0.9,kg,1.3880193777777776
Russia,Pyaterochka,rice,Рис Селяночка длиннозерный шлифованный 900г (900 г),148.99,1.6472334400000002,0.9,kg,1.8302593777777783
Russia,Pyaterochka,rice,Рис Global Village Басмати шлифованный 450г (450 г),169.99,1.87940944,0.45,kg,4.176465422222223
Russia,Pyaterochka,rice,Рис Националь для плова 900г (900 г),144.99,1.6030094400000001,0.9,kg,1.7811216000000003
Russia,Pyaterochka,rice,Рис Мистраль Янтарь длиннозерный пропаренный 5х80г (400 г),137.99,1.52561744,0.4,kg,3.8140436
Russia,Pyaterochka,buckwheat,Гречка Мистраль ядрица 5х80г (400 г),119.99,1.32660944,0.4,kg,3.3165236
Russia,Pyaterochka,spaghetti,"Спагетти Trattoria di Maestro Turatti, 450г (450 г)",94.99,1.05020944,0.45,kg,2.3337987555555553
Russia,Pyaterochka,rice,Рис Makfa шлифованный круглозерный в пакетиках 400г (400 г),89.99,0.9949294399999999,0.4,kg,2.4873236
Russia,Pyaterochka,rice,Рис Националь Краснодарский 900г (900 г),162.99,1.80201744,0.9,kg,2.0022416
Russia,Pyaterochka,spaghetti,Спагетти Красная цена 400г (400 г),20.99,0.23206543999999998,0.4,kg,0.5801636
Russia,Pyaterochka,rice,Рис Националь Золотистый длиннозерный пропаренный 900г (900 г),179.99,1.98996944,0.9,kg,2.211077155555556
Russia,Pyaterochka,rice,Рис длиннозерный 900г (900 г),105.99,1.1718254399999999,0.9,kg,1.3020282666666663
Russia,Pyaterochka,rice,Рис Global Village Басмати шлифованный 5х80г (400 г),179.99,1.98996944,0.4,kg,4.9749236
Russia,Pyaterochka,rice,Рис Агро-Альянс Кубанский Экстра 900г (900 г),158.99,1.7577934400000002,0.9,kg,1.9531038222222223
Russia,Pyaterochka,rice,Рис Агро-альянс Экстра Элитный длиннозерный 900г (900 г),169.99,1.87940944,0.9,kg,2.0882327111111114
Russia,Pyaterochka,rice,Рис Националь Бальдо 800г (800 г),156.79,1.73347024,0.8,kg,2.1668378
Russia,Pyaterochka,rice,Рис Мистраль Кубань белый круглозёрный 900г (900 мл),179.19,1.98112464,0.9,kg,2.2012495999999997
Russia,Pyaterochka,rice,Рис Мистраль Янтарь длиннозерный пропаренный 900г (900 мл),226.99,2.50960144,0.9,kg,2.7884460444444445
Russia,Pyaterochka,rice,Рис Global Village Жасмин 5х80г (5 шт),137.99,1.52561744,0.4,kg,3.8140436
Russia,Pyaterochka,rice,Рис Агро-Альянс Экстра Gold пропаренный 900г (900 г),209.99,2.3216494400000003,0.9,kg,2.579610488888889
Russia,Pyaterochka,buckwheat,Гречка Мистраль Фермерская 900г (900 г),169.99,1.87940944,0.9,kg,2.0882327111111114
Russia,Pyaterochka,rice,Рис Националь Пилаф 800г (800 г),169.99,1.87940944,0.8,kg,2.3492618000000003
Russia,Pyaterochka,rice,Рис Global Village шлифованный 450г (450 г),187.99,2.07841744,0.45,kg,4.618705422222223
Russia,Pyaterochka,spaghetti,Спагетти Liguori №3 450г (450 г),149.99,1.6582894400000001,0.45,kg,3.685087644444445
Russia,Pyaterochka,buckwheat,Крупа Увелка гречневая ядрица 450г (450 г),122.99,1.35977744,0.45,kg,3.021727644444445
Russia,Pyaterochka,rice,Рис Yelli Бириани 250г (250 г),224.99,2.48748944,0.25,kg,9.94995776
Russia,Pyaterochka,black_tea,Чай Greenfield Kenyan Sunrise черный в пакетиках 100х2г (200 г),439.99,4.86452944,0.2,kg,24.3226472
Russia,Pyaterochka,sugar,Сахар белый песок 1кг (1 кг),59.99,0.66324944,1.0,kg,0.66324944
Russia,Pyaterochka,sugar,Сахар Селяночка белый 1кг (1 кг),97.49,1.0778494399999998,1.0,kg,1.0778494399999998
Russia,Pyaterochka,sugar,Сахар Русский рафинад прессованный 500г (500 г),63.99,0.70747344,0.5,kg,1.41494688
Russia,Pyaterochka,black_tea,Чай черный Greenfield Golden Ceylon 100шт. (200 г),399.99,4.42228944,0.2,kg,22.1114472
Russia,Pyaterochka,black_tea,Чай черный Азерчай Букет 25х2г (25 шт),73.49,0.8125054399999999,0.05,kg,16.2501088
Russia,Pyaterochka,black_tea,"Чай черный Curtis Blue Berries blues чёрная смородина, ежевика, черника и василёк 20х1.8г (20 шт)",111.99,1.2381614399999998,0.036,kg,34.39337333333333
Russia,Pyaterochka,black_tea,Чай черный Greenfield Золотой Цейлон 25х2г (25 шт),139.99,1.5477294400000001,0.05,kg,30.954588800000003
Russia,Pyaterochka,black_tea,Чай Tess Pleasure черный с шиповником и яблоком в пакетиках 25х1.5г (38 г),129.99,1.4371694400000001,0.0375,kg,38.3245184
Russia,Pyaterochka,green_tea,Чай зеленый Curtis Fresh Mojito 20х1.7г (34 г),111.99,1.2381614399999998,0.034,kg,36.416512941176464
Russia,Pyaterochka,black_tea,Чай черный Greenfield Earl Grey Fantasy с бергамотом 25х2г (25 шт),139.99,1.5477294400000001,0.05,kg,30.954588800000003
Russia,Pyaterochka,sugar,Сахар Советский Экстра 1кг (1 кг),102.99,1.13865744,1.0,kg,1.13865744
Russia,Pyaterochka,black_tea,Чай черный Tess Forest Dream в пирамидках 20х1.8г (36 г),109.99,1.21604944,0.036,kg,33.779151111111105
Russia,Pyaterochka,sugar,Сахар-рафинад 1кг (1 кг),80.99,0.8954254399999999,1.0,kg,0.8954254399999999
Russia,Pyaterochka,black_tea,Чай Richard Lord Grey черный бергамот-лимон 25х2г (50 г),134.39,1.4858158399999999,0.05,kg,29.7163168
Russia,Pyaterochka,sugar,Сахар Сытое царство белый кристаллический свекловичный 500г (500 г),40.99,0.45318544,0.5,kg,0.90637088
Russia,Pyaterochka,black_tea,Чай черный Принцесса Нури Высокогорный 100х2г (100 шт),184.99,2.04524944,0.2,kg,10.2262472
Russia,Pyaterochka,black_tea,Чай Азерчай Букет черный байховый крупнолистовой 100г (100 г),194.99,2.15580944,0.1,kg,21.5580944
Russia,Pyaterochka,ground_coffee,Кофе Жокей По-восточному натуральный жареный молотый 250г (250 г),278.99,3.0845134400000003,0.25,kg,12.338053760000001
Russia,Pyaterochka,black_tea,Чай Greenfield Spring Melody черный в пакетиках 25х1.5г (45 г),105.99,1.1718254399999999,0.0375,kg,31.2486784
Russia,Pyaterochka,green_tea,Чай зеленый Greenfield Green melissa 25х1.5г (25 шт),149.99,1.6582894400000001,0.0375,kg,44.22105173333333
Russia,Pyaterochka,black_tea,Чай черный Лисма Насыщенный индийский 25х1.8г (25 шт),55.99,0.61902544,0.045,kg,13.75612088888889
Russia,Pyaterochka,black_tea,Чай Curtis Sunny Lemon черный в пакетиках 20х1.47г (34 г),93.99,1.03915344,0.0294,kg,35.34535510204081
Russia,Pyaterochka,black_tea,Чай черный Tess Pleasure шиповник-яблоко 100х1.5г (100 шт),262.99,2.90761744,0.15,kg,19.38411626666667
Russia,Pyaterochka,green_tea,Чай зеленый Assand Young Melissa с мелиссой 25x1.5г (25 шт),99.99,1.10548944,0.0375,kg,29.4797184
Russia,Pyaterochka,black_tea,Чай Greenfield Earl Grey Fantasy черный с бергамотом 100х2г (200 г),456.99,5.05248144,0.2,kg,25.262407200000002
Russia,Pyaterochka,black_tea,Чай черный Greenfield Earl Grey Fantasy с бергамотом 100г (100 г),169.99,1.87940944,0.1,kg,18.794094400000002
Russia,Pyaterochka,green_tea,Чай зеленый Curtis Delicate Mango 20х1.8г (20 шт),93.99,1.03915344,0.036,kg,28.86537333333333
Russia,Pyaterochka,black_tea,Чай черный Принцесса Нури Высокогорный 25х2г (25 шт),57.99,0.6411374400000001,0.05,kg,12.8227488
Russia,Pyaterochka,black_tea,Чай черный Greenfield Золотой Цейлон листовой 100г (100 г),169.99,1.87940944,0.1,kg,18.794094400000002
Russia,Pyaterochka,green_tea,Чай Greenfield Грин мелисса зеленый с ароматом мяты и лимона в пакетиках 100х1.5г (150 г),402.99,4.45545744,0.15,kg,29.7030496
Russia,Pyaterochka,black_tea,Чай черный Азерчай Букет 100х2г (100 шт),204.99,2.26636944,0.2,kg,11.3318472
Russia,Pyaterochka,black_tea,Чай черный Richard Royal ceylon байховый 100х2г (100 шт),294.99,3.26140944,0.2,kg,16.3070472
Russia,Pyaterochka,green_tea,Чай зеленый Assand Milk Oolong китайский молочный улун 25x2г (25 шт),105.99,1.1718254399999999,0.05,kg,23.436508800000002
Russia,Pyaterochka,black_tea,Чай черный Майский Лесные ягоды 25х1.5г (37 г),72.79,0.8047662400000001,0.0375,kg,21.460433066666667
Russia,Pyaterochka,ground_coffee,Кофе молотый Monarch Original натуральный жареный 230г (230 г),349.99,3.86948944,0.23,kg,16.82386713043478
Russia,Pyaterochka,ground_coffee,Кофе Lavazza Crema e Gusto молотый 250г (250 г),453.99,5.01931344,0.25,kg,20.07725376
Russia,Pyaterochka,black_tea,Чай черный Assand Charming Thyme с чабрецом 25х2г (25 шт),99.99,1.10548944,0.05,kg,22.1097888
Russia,Pyaterochka,black_tea,Чай черный Akbar Akbar Mountain Fresh 25х2г (25 шт),69.99,0.77380944,0.05,kg,15.4761888
Russia,Pyaterochka,black_tea,Чай Tess Санрайз черный в пакетиках 100х1.8г (180 г),302.39,3.34322384,0.18,kg,18.57346577777778
Russia,Pyaterochka,ground_coffee,Кофе Lebo Принц Лебо арабика молотый для турки 100г (100 мл),189.99,2.10052944,0.1,kg,21.0052944
Russia,Pyaterochka,black_tea,Чай черный Richard Lord Grey с бергамотом 90г (90 г),145.99,1.61406544,0.09,kg,17.934060444444448
Russia,Pyaterochka,black_tea,Чай черный Ahmad Tea Earl Grey 25х2г (25 шт),134.39,1.4858158399999999,0.05,kg,29.7163168
Russia,Pyaterochka,black_tea,Чай черный Ahmad Tea Mango Magic с ароматом манго 25х1.5г (25 шт),134.39,1.4858158399999999,0.0375,kg,39.62175573333333
Russia,Pyaterochka,black_tea,Чай Greenfield Золотой цейлон черный цейлонский листовой 200г (200 г),259.99,2.8744494400000002,0.2,kg,14.3722472
Russia,Pyaterochka,black_tea,Чай Greenfield Kenyan Sunrise черный в пакетиках 25х2г (50 г),139.99,1.5477294400000001,0.05,kg,30.954588800000003
Russia,Pyaterochka,black_tea,Чай черный Richard Royal Peach & Mint с ароматом персика и мяты 25х1.7г (25 шт),109.99,1.21604944,0.0425,kg,28.612928
Russia,Pyaterochka,green_tea,Чай зеленый Assand Jasmine Blossom китайский с жасмином 25х2г (25 шт),99.99,1.10548944,0.05,kg,22.1097888
Russia,Pyaterochka,black_tea,Чай черный Richard Royal classic Эрл Грей с бергамотом 100х2г (100 шт),309.99,3.42724944,0.2,kg,17.1362472
Russia,Pyaterochka,ground_coffee,Кофе Жокей ирландские сливки молотый 150г (150 г),247.99,2.74177744,0.15,kg,18.278516266666667
Russia,Pyaterochka,black_tea,Чай Akbar Цейлон черный в пакетиках 100х2г (200 г),426.99,4.72080144,0.2,kg,23.604007199999998
Russia,Pyaterochka,black_tea,Чай Richard Роял Цейлон черный в сашетах 25х2г (50 г),109.99,1.21604944,0.05,kg,24.320988800000002
Russia,Pyaterochka,black_tea,Чай черный Assand Mysterious Berry с ягодами и травами 25x1.5г (25 шт),99.99,1.10548944,0.0375,kg,29.4797184
Russia,Pyaterochka,black_tea,Чай черный Принцесса Нури Магия бергамота 100х2г (100 шт),199.99,2.21108944,0.2,kg,11.0554472
Russia,Pyaterochka,black_tea,Чай черный Assand Earl Grey 25х2г (25 шт),99.99,1.10548944,0.05,kg,22.1097888
Russia,Pyaterochka,green_tea,Чай зеленый Curtis Hugo Cocktail 20х1.8г (20 шт),93.99,1.03915344,0.036,kg,28.86537333333333
Russia,Pyaterochka,ground_coffee,Кофе Jardin Americano Crema молотый 250г (250 г),317.99,3.51569744,0.25,kg,14.06278976
Russia,Pyaterochka,black_tea,Чай Richard Королевский цейлон черный листовой 90г (90 г),145.99,1.61406544,0.09,kg,17.934060444444448
Russia,Pyaterochka,sugar,Сахар Чайкофский белый кусковой 250г (250 г),48.99,0.54163344,0.25,kg,2.16653376
Russia,Pyaterochka,black_tea,Чай черный Ahmad Strawberry Cream с ароматом клубники со сливками 25х1.5г (25 шт),119.99,1.32660944,0.0375,kg,35.37625173333333
Russia,Pyaterochka,black_tea,Чай черный Greenfield Spring Melody 100х1.5г (100 шт),369.59,4.0861870399999995,0.15,kg,27.241246933333333
Russia,Pyaterochka,black_tea,Чай черный Assand Magnetic Mint с мятой 25x2г (25 шт),105.99,1.1718254399999999,0.05,kg,23.436508800000002
Russia,Pyaterochka,black_tea,Чай черный Майский Корона Российской Империи 200г (200 г),251.99,2.78600144,0.2,kg,13.9300072
Russia,Pyaterochka,black_tea,Чай черный Richard Royal Berries Selection лесные ягоды 25х1.7г (25 шт),149.99,1.6582894400000001,0.0425,kg,39.01857505882354
Russia,Pyaterochka,green_tea,Чай зеленый Ahmad Tea Китайский 25х1.8г (25 шт),89.59,0.99050704,0.045,kg,22.011267555555555
Russia,Pyaterochka,black_tea,Чай черный Майский Отборный Цейлон 25х2г (25 шт),72.79,0.8047662400000001,0.05,kg,16.0953248
